Venue,Review ID,review,N/C,Tone,Annotated By,Date,Journal name,ESI,Article title,Review URL
,B1G6uM0WG_R1,"If it were , this would be a much sought breakthrough .",3,3,Meith,16/12/1957,,,,
,B1G6uM0WG_R1,The authors claim that this limitation of the simulation is made valid by the ability of the low level controller to incorporate prior knowledge and perfectly limit these actions .,6,4,Meith,16/12/1958,,,,
,B1G6uM0WG_R1,It was not clear from this presentation how the human participants were rewarded for their performance .,4,3,Meith,16/12/1959,,,,
,B1G6uM0WG_R1,"Overall , this paper presents an overly simplified game simulation with a weak experimental result .",3,3,Meith,16/12/1960,,,,
,B1G6uM0WG_R2,"Given the claim that not reaching the goal is considered a failure , it isnt clear which performance is preferred .",4,3,Meith,16/12/1961,,,,
,B1G6uM0WG_R2,"Meanwhile , the evaluation could be improved with the use of a better baseline ( e.g . , using an existing planning framework such as a predictive RRT that plans to the goal ) .",4,3,Meith,16/12/1962,,,,
,B1G6uM0WG_R2,"The paper claims that the method permits training without any collisions , even for real training runs ( strong claim ) , however it isnt clear how this is guaranteed beyond the assumption that you have a low level controller that can ensure collisions are avoided .",3,2,Meith,16/12/1963,,,,
,B1G6uM0WG_R2,"* The paper overstates the contributions of Q masking , emphasizing improvements to data efficiency among others .",3,3,Meith,16/12/1964,,,,
,B1G6uM0WG_R3,Authors propose a method which uses a Q learning based high level policy which is combined with a contextual mask derived from safety contraints and low level controllers which disable certain actions from being selectable at certain states .,3,3,Meith,16/12/1965,,,,
,B1G6uM0WG_R3,This work also assumes that other cars in the vicinity can be simply observed without any perception uncertainty or even through occlusions .,3,3,Meith,16/12/1966,,,,
,B1G6uM0WG_R3,"Figure 1c is pretty unrealistic to obtain for a real vehicle , especially for the four cars near the top where the topmost vehicles would be occluded at least partially from the vantage point of the ego car .",4,3,Meith,16/12/1967,,,,
,B1Gi6LeRZ_R1,"The approach presented is simple , clearly presented , and looks effective on benchmarks.",3,3,Meith,16/12/1968,,,,
,B1Gi6LeRZ_R1,Especially since the standard learning task could be 0-1 loss and this new BC learning task could be based on distribution divergence ( if were not using argmax as class label ) .,3,3,Meith,16/12/1969,,,,
,B1Gi6LeRZ_R2,"The authors argue that it is not a data augmentation technique , but rather a learning method .",3,3,Meith,16/12/1970,,,,
,B1Gi6LeRZ_R2,"Naturally , the literature review deals with data augmentation technique , which supports my point of view .",3,2,Meith,16/12/1971,,,,
,B1Gi6LeRZ_R2,The usefulness of the BC technique is proven to a certain extent ( see paragraph below ) but there is not comparison with state of the art .,3,3,Meith,16/12/1972,,,,
,B1Gi6LeRZ_R2,"If we add another class , no matter how do we define the borders , there will be one pair of classes for which the transition from one to another will pass through the region of a third class .",4,3,Meith,16/12/1973,,,,
,B1Gi6LeRZ_R2,"However , this can be solved by adding one dimension , 4 classes and 3 dimensions seems something feasible .",5,3,Meith,16/12/1974,,,,
,B1Gi6LeRZ_R2,"This discussion does not appear at all in the manuscript and it would be an important limitation of the method , specially when dealing with large scale data sets .",3,3,Meith,16/12/1975,,,,
,B1Gi6LeRZ_R2,Overall I believe the paper is not mature enough for publication .,2,2,Meith,16/12/1976,,,,
,B1Gi6LeRZ_R2,"- I understand that there is no mixing in the test phase , perhaps it would be useful to recall it . """,3,2,Meith,16/12/1977,,,,
,B1Gi6LeRZ_R3,""" The propose data augmentation and BC learning is relevant , much robust than frequency jitter or simple data augmentation .",3,3,Meith,16/12/1978,,,,
,B1Gi6LeRZ_R3,"The authors might discuss more how to extend their model to image recognition , or at least of other modalities as suggested .",3,3,Meith,16/12/1979,,,,
,B1Gi6LeRZ_R3,"Section 3.2.2 shall be placed later on , and clarified .",3,3,Meith,16/12/1980,,,,
,B1IDRdeCW_R1,""" This paper investigates numerically and theoretically the reasons behind the empirical success of binarized neural networks .",3,3,Meith,16/12/1981,,,,
,B1IDRdeCW_R1,"However , Im not sure if I see why this is true : in a binarized neural net , u also changes , since the previous layers are also binarized . b.t Related to the previous issue , it is not clear to me if in figure 3 and 5 , did the authors binarize the activations of that specific layer or all the layers ?",4,3,Meith,16/12/1982,,,,
,B1IDRdeCW_R1,The third observation seems less useful to me .,2,2,Meith,16/12/1983,,,,
,B1IDRdeCW_R1,"Furthermore , since it uses non binary operations , it is not clear if this rotation may have some benefits ( in terms of resource efficiency ) over simply keeping the input layer non binarized .",4,3,Meith,16/12/1984,,,,
,B1IDRdeCW_R1,"To summarize , the first part is interesting and nice , the second part was not clear to me , and the last part does not seem very useful .",3,2,Meith,16/12/1985,,,,
,B1IDRdeCW_R1,Perhaps it should be clarified in the text that u are the weights .,2,2,Meith,16/12/1986,,,,
,B1IDRdeCW_R2,"Besides , [ a ] has also shown a carefully designed post processing binary network can already give very good performance .",3,3,Meith,16/12/1987,,,,
,B1IDRdeCW_R2,"From this perspective , I wish to see more mathematical analysis rather than just doing experiments and showing some interesting observations .",3,3,Meith,16/12/1988,,,,
,B1IDRdeCW_R3,"It further explains why binarization is able to preserve the model performance by analyzing the weight activation dot product with "" Dot Product Proportionality Property . """,3,3,Meith,16/12/1989,,,,
,B1IDRdeCW_R3,"In general , I think the paper is written clearly and in detail .",2,3,Meith,16/12/1990,,,,
,B1IDRdeCW_R3,"Some typos and minor issues are listed in the "" Cons "" part below .",3,3,Meith,16/12/1991,,,,
,B1IDRdeCW_R3,"I think the length of the proof wont matter a lot since it is already in the appendix , but it makes the reader a lot easier to understand it .",3,3,Meith,16/12/1992,,,,
,B1J_rgWRW_R1,"Perhaps an exponential number of neurons is necessary in the worst case , but it will be more interesting if the authors show that under certain conditions a polynomial size network is good enough .",4,3,Meith,16/12/1993,,,,
,B1J_rgWRW_R1,"However , the construction seems artificial and these functions dont seem to be visually very complex .",2,3,Meith,16/12/1994,,,,
,B1J_rgWRW_R1,"The results might be of theoretical interest , but I doubt if a pragmatic Re LU network user will learn anything by reading this paper . """,3,3,Meith,16/12/1995,,,,
,B1J_rgWRW_R2,"The paper is easy to read , although it does not seem to have a main focus ( exponential gaps vs . optimisation vs . universal approximation ) .",3,3,Meith,16/12/1996,,,,
,B1J_rgWRW_R3,"The paper is also well written , a bit dense in places , but overall well organized and easy to follow .",3,4,Meith,16/12/1997,,,,
,B1J_rgWRW_R3,A key limitation of the paper in my opinion is that typically DNNs do not contain a linear final layer .,3,3,Meith,16/12/1998,,,,
,B1J_rgWRW_R3,"One minor suggestion for improving readability is to explicitly state , whenever applicable , that functions under consideration are PWL .",4,3,Meith,16/12/1999,,,,
,B1KFAGWAZ_R1,"I think that the statement "" which only supports broadcast ing communication of the sum of the signals "" is not quite fair : surely they have used a 1 channel communication structure , but it would be easy to generalize that .",3,3,Meith,16/12/2000,,,,
,B1KFAGWAZ_R1,"In this regard , we are among the first to combine both the centralized perspective and the decentralized perspective "" This is a weak statement",4,3,Meith,16/12/2001,,,,
,B1KFAGWAZ_R2,"Authors experiment with the proposed architecture on a set of synthetic toy tasks and a few Starcraft combat levels , where they find their approach to perform better than baselines .",3,3,Meith,16/12/2002,,,,
,B1KFAGWAZ_R2,"I find this question especially important for MARL , because the assumption on synchronous and noise free communication , including gradients is too strong to be useful in many practical tasks .",4,3,Meith,16/12/2003,,,,
,B1KFAGWAZ_R2,"Second , even though the proposed architecture proved to perform empirically better that the considered baselines , the extent to which it advances RL research is unclear to me .",3,3,Meith,16/12/2004,,,,
,B1KFAGWAZ_R2,"To make the paper stronger and justify importance of the proposed architecture , I suggest authors to consider relaxing assumptions on the communication protocol to allow delayed and/or noisy communication ( including gradients ) .",5,4,Meith,16/12/2005,,,,
,B1KFAGWAZ_R2,"It would be also interesting to see if the network somehow learns an implicit global state representation used for planning and how is the developed plan changed when new information from one of the slave agents arrives . """,4,3,Meith,16/12/2006,,,,
,B1KFAGWAZ_R3,It is furthermore not clear whether training was carried out on multiple seeds or whether these are individual runs .,3,3,Meith,16/12/2007,,,,
,B1KFAGWAZ_R3,The paper is missing further centralized baselines .,3,3,Meith,16/12/2008,,,,
,B1KJJf-R-_R1,"Overall , this paper tackles an important problem of learning programs from natural language and input output example specifications .",3,3,Meith,16/12/2009,,,,
,B1KJJf-R-_R1,"However , there are several issues both in the approach and the current preliminary evaluation , which unfortunately leads me to a reject score , but the general idea of combining different specifications is quite promising .",3,4,Meith,16/12/2010,,,,
,B1KJJf-R-_R1,It would be good to possibly add another encoder network to see if encoding the examples as well help improve the accuracy .,5,3,Meith,16/12/2011,,,,
,B1NGT8xCZ_R1,They successfully show that using autoencoder can help to learn a good representation for discriminative domain adaptation tasks .,3,3,Meith,16/12/2012,,,,
,B1NGT8xCZ_R1,"Given the paper title , I would have expected some experiments in a generative context .",2,3,Meith,16/12/2013,,,,
,B1NGT8xCZ_R1,Paragraph below Equation 6 : The meaning of $ phi ( psi ) $ is unclear - Equation ( 7 ) : phi and psi seems inverted - Section 4 : The acronym MLP is used but never defined .,4,3,Meith,16/12/2014,,,,
,B1NGT8xCZ_R2,"Although the paper gives some justiification why auto encoder can work for domain adaptation from perspective of probalistics model , it does not give new formulation or algorithm to handle domain adaptation .",3,3,Meith,16/12/2015,,,,
,B1NGT8xCZ_R1,""" This is a very well written paper that shows how to successfully use ( generative ) autoencoders together with the ( discriminative ) domain adversarial neural network ( DANN ) of Ganin et al .",3,3,Meith,16/12/2016,,,,
,B1Lc-Gb0Z_R3,"- The result of this is another algorithm ( I guess the main result of the paper ) , which is strangely presented in the appendix as opposed to the main text , which has no such guarantees .",4,3,Meith,16/12/2017,,,,
,B1Lc-Gb0Z_R3,The problem is of significance because in many applications one requires deep networks which uses reduced computation and limited energy .,3,3,Meith,16/12/2018,,,,
,B1Lc-Gb0Z_R1,It seems that Re LU and Saturated Re LU are included to show the performance of networks with full precision activation functions ( which is good ) .,3,3,Meith,16/12/2019,,,,
,B1Lc-Gb0Z_R1,"If I am understanding the novelty correctly , it would strengthen the paper to make this difference clear .",3,3,Meith,16/12/2020,,,,
,B1Lc-Gb0Z_R1,Focusing on discrete targets gains the benefits of quantized networks .,4,3,Meith,16/12/2021,,,,
,B1Lc-Gb0Z_R1,"Arguably the most popular is straight through estimation ( Hinton 2012 , Bengio et al . 2013 ) , in which the activation functions are simply treated as identity functions during backpropagation .",3,3,Meith,16/12/2022,,,,
,HylgYB3pZ_R3,"Even though LCW performs better than others in this circumstance , it does not prove its effectiveness in general or its elimination of the gradient vanishing problem .",4,3,Meith,30/11/2022,,,,
,HylgYB3pZ_R3,"For the 100 layer MLP , its very hard to train a simple MLP and the training/testing accuracy is very low for all the methods .",4,3,Meith,30/11/2022,,,,
,HylgYB3pZ_R3,More experiments with different number of layers and different architecture like Res Net should be tried to show better results .,5,3,Meith,30/11/2022,,,,
,HylgYB3pZ_R3,"In Figure ( 7 ) , LCW seems to avoid gradient vanishing but introduces gradient exploding problem .",4,3,Meith,30/11/2022,,,,
,HylgYB3pZ_R3,The proposed concept is only analyzed in MLP with Sigmoid activation function .,3,3,Meith,30/11/2022,,,,
,HylgYB3pZ_R3,"In the experimental parts , the authors claim they use both Re LU and Sigmoid function , but no comparisons are reflected in the figures .",4,4,Meith,30/11/2022,,,,
,HylgYB3pZ_R3,2 . The whole standpoint of the paper is quite vague and not very convincing .,3,3,Meith,30/11/2022,,,,
,HylgYB3pZ_R3,"In section 2 , the authors introduce angle bias and suggest its effect in MLPs that with random weights , showing that different samples may result in similar output in the second and deeper layers .",4,3,Meith,30/11/2022,,,,
,HylgYB3pZ_R3,"However , the connection between angle bias and the issue of gradient vanishing lacks a clear analytical connection .",4,3,Meith,30/11/2022,,,,
,HylgYB3pZ_R3,"The whole analysis of the connection is built solely on this one sentence "" At the same time , the output does not change if we adjust the weight vectors in Layer 1 "" , which is nowhere verified .",4,3,Meith,30/11/2022,,,,
,HylgYB3pZ_R3,"Further , the phenomenon is only tested on random initialization .",3,3,Meith,30/11/2022,,,,
,HylgYB3pZ_R3,"When the network is trained for several iterations and becomes more settled , it is not clear how "" angle affect "" affects gradient vanishing problem .",4,3,Meith,30/11/2022,,,,
,HylgYB3pZ_R3,"Theorem 1,2,3 are direct conclusions from the definitions and are mis stated as Theorems .",3,3,Meith,30/11/2022,,,,
,HylgYB3pZ_R3,2 . patters -> patterns,3,3,Meith,30/11/2022,,,,
,HylgYB3pZ_R3,"3 . In section 2.3 , reasons 1 and 2 state the similar thing that output of MLP has relatively small change with different input data when angle bias occurs .",3,3,Meith,30/11/2022,,,,
,HylgYB3pZ_R3,"Only reason 1 mentions the gradient vanishing problem , even though the title of this section is "" Relation to Vanishing Gradient Problem "" .",4,3,Meith,30/11/2022,,,,
,HymYLebCb_R1,""" The paper proposes to use 2 d image representation techniques as a means of learning representations of graphs via their adjacency matrices .",4,3,Meith,30/11/2022,,,,
,HymYLebCb_R1,The adjacency matrix ( or a subgraph of it ) is first re ordered to produce some canonical ordering which can then be fed into an image representation method .,3,3,Meith,30/11/2022,,,,
,HymYLebCb_R1,This can then be fed into a classifier .,3,3,Meith,30/11/2022,,,,
,HymYLebCb_R1,This is a little too unprincipled for my taste .,2,3,Meith,30/11/2022,,,,
,HymYLebCb_R1,"In particular the paper uses a Caffe reference model on top of the adjacency matrix , rather than learning a method specifically for graphs .",3,3,Meith,30/11/2022,,,,
,HymYLebCb_R1,"Perhaps this is due to a lack of available graph training data , but it doesnt seem to make a lot of sense .",3,2,Meith,30/11/2022,,,,
,HymYLebCb_R1,"Maybe I missed or overlooked some detail , but I didnt spot exactly what the classification task was .",2,3,Meith,30/11/2022,,,,
,HymYLebCb_R1,I think the goal is to identify which of the graphs a subgraph belongs to ?,3,3,Meith,30/11/2022,,,,
,HymYLebCb_R1,Im not sure how relevant this graph classification task is .,3,2,Meith,30/11/2022,,,,
,HymYLebCb_R1,"The method does prove that the Caffe reference model maintains some information that can be used for classification , but this doesnt really suggest a generalizable method that we could confidently use for a variety of tasks .",4,3,Meith,30/11/2022,,,,
,HymYLebCb_R1,"Its surprising that it works at all , but ultimately doesnt reveal a big scientific finding that could be re used . """,2,2,Meith,30/11/2022,,,,
,HymYLebCb_R2,""" The paper proposed a subgraph image representation and validate it in image classification and transfer learning problems .",3,3,Meith,30/11/2022,,,,
,HymYLebCb_R2,The image presentation is a minor extension based on a method of producing permutation invariant adjacency matrix .,3,3,Meith,30/11/2022,,,,
,HymYLebCb_R2,The experimental results supports the claim .,3,3,Meith,30/11/2022,,,,
,HymYLebCb_R2,It is very positive that the figures are very helpful for delivering the information .,3,4,Meith,30/11/2022,,,,
